"",0
"eurusd nearing final",2
"gbpusd eurusd nearing",2
"issued usdcad progress",2
"nearing final tgt",2
"newly issued usdcad",2
"progress gbpusd eurusd",2
"usdcad progress gbpusd",2
"m ichimoku cloud",2
"usdcad recovers mark",3
"retail sales usdcad",3
"short entry number",3
"breakout setting early",3
"news usdcad triple",3
"top spells disasterforexraz",3
"x news usdcad",3
"pips pips fxpro",3
"star bearish min",3
"ubs usdcad bullish",3
"short entry active",3
"cad elliott wave",3
"usd cad elliott",3
"flash usdcad extend",3
"star bullish min",3
"downside usdcad topside",3
"eurusd topside downside",3
"topside downside usdcad",3
"usdcad topside downside",3
"key level scotiabank",3
"usdcad key level",3
"position size pips",3
"usdcad chop zone",3
"long entry number",3
"open long usdcad",3
"pips pips trendraptor",3
"usdcad c f",3
"week fibstalker view",3
"buy usdcad sell",3
"fall inside hour",3
"hour rising wedge",3
"inside hour rising",3
"broader range play",3
"parity market pivotal",3
"play s s",3
"range play s",3
"usdcad parity market",3
"bearish reversal pullback",3
"cad technicals doji",3
"hints bearish reversal",3
"usdcad ease closes",3
"usdcad falls low",3
"pips weekly sup",3
"weekly sup ext",3
"usdcad long triggered",3
"rur usdcad pips",3
"gaza news talk",3
"news talk gaza",3
"talk gaza strip",3
"leaving sentiment bearish",3
"usdx dax cl",3
"vulnerable support td",3
"usd cad ease",3
"deeper expected showing",3
"expected showing signs",3
"fell deeper expected",3
"showing signs top",3
"signs top place",3
"top usdcad fell",3
"usdcad fell deeper",3
"usdcad top usdcad",3
"cad returns opening",3
"returns opening usdcad",3
"usd cad returns",3
"webinar hit sl",3
"points setting usdcad",3
"charts eurusd usdcad",3
"audusd usdcad eurjpy",3
"eurusd usdjpy audusd",3
"key eurusd usdjpy",3
"usdjpy audusd usdcad",3
"entry setting video",3
"technicals resistance holding",3
"position short sur",3
"short sur usdcad",3
"usdcad erases gains",3
"usdcad usdcad stop",3
"long sur usdcad",3
"position long sur",3
"usdcad trades opening",3
"flash usdcad find",3
"usdcad find support",3
"term scotiabank usdcad",3
"charts eurusd cadjpy",3
"eurusd cadjpy usdcad",3
"retail sales data",3
"canadian retail gain",3
"cdn retail sales",3
"dropping canadian retail",3
"expectations rise usdcad",3
"gain expectations rise",3
"retail gain expectations",3
"retail sales dropping",3
"sales dropping canadian",3
"weaker cdn retail",3
"ca retail sales",3
"long usdcad weak",3
"retail sales push",3
"sales push higher",3
"usdcad weak ca",3
"weak ca retail",3
"usdcad jumps zone",3
"charts eurusd gbpusd",3
"eurusd gbpusd cadjpy",3
"gbpusd cadjpy usdcad",3
"cad canada consumer",3
"canada consumer price",3
"consumer price report",3
"recovery capped sma",3
"usdcad recovery capped",3
"cad recovery capped",3
"usd cad recovery",3
"bound term scotiabank",3
"range bound term",3
"usd cad range",3
"decent support area",3
"support area tds",3
"awaiting breakout short",3
"short term consolidation",3
"pips pips rsisc",3
"colapses european close",3
"plan updated charts",3
"usdcad weeks plan",3
"weeks plan updated",3
"barcelona usd cad",3
"anticipation santa claus",3
"claus rally occurs",3
"occurs festive season",3
"position anticipation santa",3
"rally occurs festive",3
"remaining usdcad short",3
"santa claus rally",3
"short position anticipation",3
"usdcad short position",3
"usdcad short usdcad",3
"fps usdcad w",3
"usdcad tp sl",3
"usdcad w ticket",3
"buob usdcad h",3
"declined percent hours",3
"loss usdcad declined",3
"small loss usdcad",3
"usdcad declined percent",3
"umbrella neutral min",3
"resistance minor minor",3
"usdcad support break",3
"usdcad rises carney",3
"aha negative pin",3
"bar usdcad h",3
"negative pin bar",3
"priceaction aha negative",3
"las period precio",3
"line stock forum",3
"trend line stock",3
"usdcad move boc",3
"cad cracking rising",3
"usd cad cracking",3
"charts updated comments",3
"updated comments website",3
"updates eurusd gbpusd",3
"cad falls week",3
"usdcad erases intraday",3
"fxstreetreports usdcad bearish",3
"eurusd time buy",3
"morning webinar starts",3
"starts trades eurusd",3
"trades eurusd time",3
"webinar starts trades",3
"cad moves ma",3
"ma support usdcad",3
"usdcad long position",3
"charts updated website",3
"dax hg f",3
"eurusd short usdcad",3
"remains downtrend bounce",3
"analysis usdcad remains",3
"closed usdcad short",3
"fx drive update",3
"fxstreetreports daily expectations",3
"usdcad erfan hi",3
"fiscal cliff scotiabank",3
"parity qe fiscal",3
"qe fiscal cliff",3
"remain parity qe",3
"currencies dx f",3
"view currencies dx",3
"bias usdjpy short",3
"cl f short",3
"emailed bias usdjpy",3
"long cl f",3
"technicals emailed bias",3
"usdcad long cl",3
"usdcad ease back",3
"usd cad change",3
"ahead boc interest",3
"canadian lower ahead",3
"lower ahead boc",3
"failure result early",3
"key resistance lies",3
"level failure result",3
"lies pair remain",3
"pair remain test",3
"remain test level",3
"resistance lies pair",3
"result early downside",3
"test level failure",3
"dax audusd usdjpy",3
"f dax audusd",3
"slumps boc decision",3
"canadian strengthened mildly",3
"id report usdcad",3
"negative rates canadian",3
"rates canadian strengthened",3
"bouncing back losing",3
"drives usdcad bouncing",3
"usdcad bouncing back",3
"geometric one one",3
"one one pattern",3
"short audusd nzdusd",3
"commodity currencies key",3
"currencies key pivots",3
"key pivots audusd",3
"pivots audusd nzdusd",3
"band boredom canadian",3
"boredom canadian rate",3
"canadian rate remains",3
"debt issues fiscal",3
"issues fiscal cliff",3
"bullish harami hour",3
"data canada data",3
"indifferent data canada",3
"usdcad indifferent data",3
"anticipating read sunday",3
"read sunday eurusd",3
"sunday eurusd e",3
"pips long usdcad",3
"cad ready break",3
"flows cad ready",3
"low testing key",3
"month low testing",3
"testing key support",3
"usdcad month low",3
"canadian employment usdcad",3
"losing trades week",3
"trades week usdcad",3
"m weekly wrap",3
"processed m weekly",3
"medium term bias",3
"break momentum target",3
"momentum target week",3
"trend break momentum",3
"usdcad trend break",3
"usdcad hits session",3
"usd cad pushing",3
"forget mark important",3
"t forget mark",3
"mid forecast analysis",3
"usdcad mid forecast",3
"th english language",3
"cad weakness sustainable",3
"usd cad weakness",3
"flash sell usdcad",3
"sell usdcad minor",3
"usdcad minor rallies",3
"low usdcad appears",3
"bounce lookout reversal",3
"downside intraday bounce",3
"intraday bounce lookout",3
"key support level",3
"hammer resistance moderate",3
"minor support strong",3
"usdcad hammer resistance",3
"usdcad level interest",3
"comes level provide",3
"fib rally comes",3
"level provide support",3
"provide support market",3
"rally comes level",3
"support market price",3
"usdcad fib rally",3
"key support broken",3
"usdcad key support",3
"usdcad dips fomc",3
"reach target wait",3
"target wait untl",3
"untl cycle shows",3
"usdcad reach target",3
"wait untl cycle",3
"daily analysis december",3
"december usdcad analysis",3
"daily vastly oversold",3
"usdcad daily vastly",3
"gravestone doji bullish",3
"opened long usdcad",3
"premium insights due",3
"flash usdcad time",3
"usdcad time modest",3
"lines bearish min",3
"white lines bearish",3
"eurusd gbpusd usdjpy",3
"failed retracement high",3
"high low ct",3
"retracement high low",3
"usdcad failed retracement",3
"dx f e",3
"e f audusd",3
"eurusd gbpusd dx",3
"f e f",3
"gbpusd dx f",3
"page week videos",3
"updated page week",3
"usdcad usdjpy euraud",3
"videos eurusd gbpusd",3
"week videos eurusd",3
"usdcad falls economic",3
"falls testing week",3
"testing week highs",3
"fxstreetreports usdcad canadian",3
"usdcad canadian gdp",3
"releases shine usdcad",3
"back high s",3
"flash usdcad push",3
"high s td",3
"push back high",3
"usdcad moves positive",3
"exit long position",3
"stop position hour",3
"cad pulls back",3
"usd cad pulls",3
"eurusd usdcad cadjpy",3
"outlook presented clients",3
"short term outlook",3
"term outlook presented",3
"commodity currencies fall",3
"currencies fall lower",3
"usdcad short pips",3
"usd cad risks",3
"usdcad recovers level",3
"level canadian data",3
"loses level canadian",3
"forecast week january",3
"week january analysis",3
"fundamental analysis january",3
"analysis january usdcad",3
"cycle perspective s",3
"perspective s swing",3
"s swing shorts",3
"swing shorts hold",3
"cad relative strong",3
"employment report friday",3
"friday ivey pmi",3
"ivey pmi yesterday",3
"pmi yesterday usdcad",3
"relative strong employment",3
"report friday ivey",3
"strong employment report",3
"usdcad move par",3
"cadusd continues unusual",3
"continues unusual high",3
"high correlation slv",3
"unusual high correlation",3
"usdcad cadusd continues",3
"mood canadian data",3
"usdcad min cha",3
"corrective key pivot",3
"expecting weakness pair",3
"holds expecting weakness",3
"key pivot point",3
"level holds expecting",3
"pivot point level",3
"point level holds",3
"recoveries corrective key",3
"usdcad recoveries corrective",3
"canada data usdcad",3
"breaks tight range",3
"eurcad rip high",3
"higher eurcad rip",3
"range higher eurcad",3
"tight range higher",3
"usdcad breaks tight",3
"glued risk sharpens",3
"cad pair continues",3
"continues drift movement",3
"pair continues drift",3
"aud cad flows",3
"cad aud cad",3
"added units long",3
"break saxo bank",3
"close break saxo",3
"model added units",3
"back weekly outlook",3
"usdcad move support",3
"ewf members knew",3
"week ewf members",3
"canadian gains versus",3
"face strong headwinds",3
"flying headwind canadian",3
"gains versus face",3
"headwind canadian gains",3
"headwinds due ongoin",3
"strong headwinds due",3
"versus face strong",3
"clients weekend update",3
"capped hour ema",3
"recovery capped hour",3
"pips ms ext",3
"usdcad pips ms",3
"action hours warns",3
"hours warns downtrend",3
"price action hours",3
"warns downtrend peril",3
"usdcad extending correction",3
"cad capped upper",3
"capped upper s",3
"upper s td",3
"usd cad capped",3
"del mercoledi e",3
"della newsletter gratuita",3
"e parte della",3
"gratuita eurusd e",3
"il mid week",3
"mercoledi e parte",3
"mid week update",3
"newsletter gratuita eurusd",3
"parte della newsletter",3
"update del mercoledi",3
"week update del",3
"f jpy tnx",3
"hg f jpy",3
"stops bids usdcad",3
"c f squeeze",3
"ends fxc usdcad",3
"f squeeze lack",3
"lack range meandering",3
"meandering ends fxc",3
"range meandering ends",3
"squeeze lack range",3
"hits session highs",3
"fxc c f",3
"alert usdcad algo",3
"fw tradestation alert",3
"tradestation alert usdcad",3
"nice push higher",3
"usdcad retreats highs",3
"decisive break exposes",3
"rally real usdcad",3
"real usdcad decisive",3
"usdcad decisive break",3
"short entered usdcad",3
"short entered action",3
"baseball bat hit",3
"bat hit usdcad",3
"erratic market baseball",3
"hit usdcad home",3
"market baseball bat",3
"damn fine work",3
"fine work usdcad",3
"long cad short",3
"pa pending sell",3
"pending sell limit",3
"edge prepping fx",3
"equity markets week",3
"fx equity markets",3
"markets week spy",3
"prepping fx equity",3
"spy usdjpy usdcad",3
"week spy usdjpy",3
"weekly edge prepping",3
"countingpips blog usdcad",3
"edition minute forexsurvivor",3
"nd edition minute",3
"strategist usdcad higher",3
"key short term",3
"level expect strength",3
"pivot price remains",3
"price remains level",3
"remains level expect",3
"term pivot price",3
"usdcad key short",3
"finds support hikes",3
"support hikes january",3
"candlestick daily mlk",3
"daily mlk usdcad",3
"d priceaction aha",3
"found usdcad d",3
"usdcad d priceaction",3
"fresh highs ahead",3
"highs ahead sales",3
"printing fresh highs",3
"spike deviation usdcad",3
"usd cad printing",3
"usdcad retraces retail",3
"flash usdcad firmer",3
"usdcad firmer support",3
"cad positive usdcad",3
"usd cad positive",3
"eurjpy gbpusd usdjpy",3
"gbpusd usdjpy usdcad",3
"setups eurjpy gbpusd",3
"usdjpy usdcad jan",3
"usd cad hovering",3
"slide slightly january",3
"usdcad slide slightly",3
"boc hawkish downside",3
"downside support kb",3
"hawkish downside support",3
"usdcad boc hawkish",3
"watch usdcad boc",3
"boc resistance parity",3
"dovish boc resistance",3
"rallying dovish boc",3
"usdcad rallying dovish",3
"call mpr expect",3
"expect usdcad move",3
"gonna ton headlines",3
"headlines releasing rate",3
"mpr expect usdcad",3
"rate call mpr",3
"releasing rate call",3
"ton headlines releasing",3
"usdcad move macro",3
"cl f fts",3
"calling move usdcad",3
"ew pattern calling",3
"move usdcad news",3
"news justify move",3
"pattern calling move",3
"time ew pattern",3
"usdcad news justify",3
"parity boc rate",3
"usd cad breaks",3
"eurjpy heading thursdays",3
"eurusd eurjpy heading",3
"gbpusd eurusd eurjpy",3
"setups usdcad gbpusd",3
"usdcad gbpusd eurusd",3
"watch setups usdcad",3
"bond market update",3
"jan usdcad outperforms",3
"market update jan",3
"update jan usdcad",3
"cad big mover",3
"daily usdcad cad",3
"focus daily usdcad",3
"higher focus daily",3
"shoots higher focus",3
"usdcad cad big",3
"eurcad usdcad technicals",3
"usdcad technicals fundamentals",3
"curreny wrap setups",3
"gbpusd usdcad heading",3
"heading end week",3
"usdcad heading end",3
"wrap setups eurusd",3
"activity china central",3
"bank supporting canadian",3
"central bank supporting",3
"china central bank",3
"reported talk activity",3
"supporting canadian usdcad",3
